ensemble,leadtime,year,precipitation
11,3,2002,29.194330796599388
11,3,2003,65.61398506164551
11,3,2004,57.686079293489456
11,3,2005,50.2651184797287
11,3,2006,51.8011637032032
11,3,2007,63.72326612472534
11,3,2008,73.91402870416641
11,3,2009,57.16343596577644
11,3,2010,48.04432392120361
11,3,2011,63.8730525970459
11,3,2012,69.12822276353836
11,3,2013,100.36235302686691
11,3,2014,72.28478789329529
11,3,2015,55.949240922927856
11,4,1981,51.83624103665352
11,4,1982,60.33322587609291
11,4,1983,33.10210257768631
11,4,1984,36.13107651472092
11,4,1985,55.56482821702957
11,4,1986,63.583582639694214
11,4,1987,64.35219943523407
11,4,1988,82.33589679002762
11,4,1989,56.21901899576187
11,4,1990,84.8887488245964
11,4,1991,72.71291315555573
11,4,1992,40.02581536769867
11,4,1993,42.01322793960571
11,4,1994,28.792452067136765
11,4,1995,68.52807849645615
11,4,1996,42.88528859615326
11,4,1997,61.5726038813591
11,4,1998,52.52392962574959
11,4,1999,61.75975874066353
11,4,2000,66.73063337802887
11,4,2001,41.3762591779232
11,4,2002,50.17945170402527
11,4,2003,43.61126944422722
11,4,2004,68.77656280994415
11,4,2005,74.3747279047966
11,4,2006,59.254564344882965
11,4,2007,44.44367438554764
11,4,2008,60.62278896570206
11,4,2009,72.38530367612839
11,4,2010,65.73648005723953
11,4,2011,80.35577833652496
11,4,2012,51.94801837205887
11,4,2013,72.54405319690704
11,4,2014,51.537640392780304
11,4,2015,71.03745639324188
11,5,1981,49.862053245306015
11,5,1982,65.65316021442413
11,5,1983,48.69581386446953
11,5,1984,51.69275775551796
11,5,1985,53.40878292918205
11,5,1986,49.19562116265297
11,5,1987,55.861569941043854
11,5,1988,77.6447206735611
11,5,1989,58.01168456673622
11,5,1990,40.44470563530922
11,5,1991,38.336146622896194
11,5,1992,36.10878065228462
11,5,1993,52.78879031538963
11,5,1994,55.37214130163193
11,5,1995,63.19312006235123
11,5,1996,68.76184046268463
11,5,1997,90.65034985542297
11,5,1998,53.63963544368744
11,5,1999,67.56293773651123
11,5,2000,86.4638090133667
11,5,2001,78.0685544013977
11,5,2002,52.68118903040886
11,5,2003,51.82014778256416
11,5,2004,63.20807337760925
11,5,2005,52.309438586235046
11,5,2006,52.99469456076622
11,5,2007,66.98835641145706
11,5,2008,53.048837929964066
11,5,2009,66.23421609401703
11,5,2010,55.18186092376709
11,5,2011,53.735293447971344
11,5,2012,42.05990955233574
11,5,2013,51.93064734339714
11,5,2014,108.98099839687347
11,5,2015,62.19755485653877
12,2,1981,50.940223038196564
12,2,1982,50.213027745485306
12,2,1983,57.36216530203819
12,2,1984,46.35933414101601
12,2,1985,68.9721629023552
12,2,1986,70.4563856124878
12,2,1987,75.70811361074448
12,2,1988,88.31451088190079
12,2,1989,64.83153998851776
12,2,1990,51.07962712645531
12,2,1991,89.67145532369614
12,2,1992,45.903563499450684
12,2,1993,52.62679234147072
12,2,1994,39.78663310408592
12,2,1995,43.56393590569496
12,2,1996,96.16193175315857
12,2,1997,72.08975404500961
12,2,1998,45.497674494981766
12,2,1999,58.87608975172043
12,2,2000,75.84364712238312
12,2,2001,48.18692430853844
12,2,2002,60.63440442085266
12,2,2003,41.067853569984436
12,2,2004,32.55124390125275
12,2,2005,48.49874600768089
12,2,2006,49.58592727780342
12,2,2007,96.1359366774559
12,2,2008,51.87992751598358
12,2,2009,75.95101743936539
12,2,2010,66.3529634475708
12,2,2011,53.685512393713
12,2,2012,67.4445852637291
12,2,2013,66.0923570394516
12,2,2014,53.404323756694794
12,2,2015,95.35691142082214
12,3,1981,92.15815365314484
12,3,1982,62.47689202427864
12,3,1983,61.9058758020401
12,3,1984,58.508072048425674
12,3,1985,60.14268845319748
12,3,1986,82.17582106590271
12,3,1987,48.33927005529404
12,3,1988,49.3580587208271
12,3,1989,64.29531425237656
12,3,1990,63.90593945980072
12,3,1991,51.68100446462631
12,3,1992,99.65281933546066
12,3,1993,63.27129900455475
12,3,1994,59.11973491311073
12,3,1995,46.19962349534035
12,3,1996,35.763807594776154
12,3,1997,61.3740012049675
12,3,1998,50.071898847818375
12,3,1999,43.494921177625656
12,3,2000,71.72068953514099
12,3,2001,76.289102435112
12,3,2002,53.33126336336136
12,3,2003,55.371250957250595
12,3,2004,37.29381412267685
12,3,2005,93.7521755695343
12,3,2006,49.08355325460434
12,3,2007,58.50493535399437
12,3,2008,41.74966365098953
12,3,2009,48.35968092083931
12,3,2010,45.54887115955353
12,3,2011,54.611463099718094
12,3,2012,85.35207808017731
12,3,2013,64.73110616207123
12,3,2014,42.831823229789734
12,3,2015,50.609298050403595
12,4,1981,47.05986753106117
12,4,1982,39.50139507651329
12,4,1983,42.79265180230141
12,4,1984,82.42441713809967
12,4,1985,75.76192915439606
12,4,1986,47.72461950778961
12,4,1987,40.085598826408386
12,4,1988,93.9449742436409
12,4,1989,69.78046894073486
12,4,1990,93.2464748620987
12,4,1991,71.09013944864273
12,4,1992,59.23037230968475
12,4,1993,56.21565133333206
12,4,1994,45.12018710374832
12,4,1995,46.75856977701187
12,4,1996,54.923415184020996
12,4,1997,92.3154279589653
12,4,1998,60.35381555557251
12,4,1999,65.88588654994965
12,4,2000,64.81876224279404
12,4,2001,50.738222897052765
12,4,2002,42.84218326210976
12,4,2003,28.65901216864586
12,4,2004,78.30540835857391
12,4,2005,102.43085026741028
12,4,2006,48.14379662275314
12,4,2007,46.97528854012489
12,4,2008,73.08494299650192
12,4,2009,82.69481360912323
12,4,2010,70.60287147760391
12,4,2011,62.883347272872925
12,4,2012,47.34204337000847
12,4,2013,60.42172387242317
12,4,2014,56.20961636304855
12,4,2015,33.50614011287689
12,5,1981,42.1709381043911
12,5,1982,69.0925270318985
12,5,1983,44.005900621414185
12,5,1984,60.751110315322876
12,5,1985,46.59947752952576
12,5,1986,49.900420010089874
12,5,1987,48.8663874566555
12,5,1988,67.13041663169861
12,5,1989,69.85944509506226
12,5,1990,58.042172342538834
12,5,1991,66.09023362398148
12,5,1992,60.91729924082756
12,5,1993,46.74229025840759
12,5,1994,68.52104514837265
12,5,1995,54.66768145561218
12,5,1996,65.98949432373047
12,5,1997,47.88307845592499
12,5,1998,34.23167020082474
12,5,1999,42.75420680642128
12,5,2000,73.27813655138016
12,5,2001,62.210649251937866
12,5,2002,59.75689738988876
12,5,2003,46.56254127621651
12,5,2004,54.67543751001358
12,5,2005,64.37839567661285
12,5,2006,74.35735315084457
12,5,2007,57.94075503945351
12,5,2008,100.7852554321289
12,5,2009,72.95921444892883
12,5,2010,46.1110882461071
12,5,2011,49.85125735402107
12,5,2012,67.28801131248474
12,5,2013,50.188906490802765
12,5,2014,41.94827377796173
12,5,2015,54.6879917383194
13,2,1981,49.13584887981415
13,2,1982,63.225455582141876
13,2,1983,56.15456774830818
13,2,1984,73.94380122423172
13,2,1985,63.211120665073395
13,2,1986,45.27962580323219
13,2,1987,64.89774584770203
13,2,1988,81.87776803970337
13,2,1989,71.84524834156036
13,2,1990,41.482675820589066
13,2,1991,78.14279198646545
13,2,1992,48.89495670795441
13,2,1993,52.42287740111351
13,2,1994,93.82405132055283
13,2,1995,84.90082621574402
13,2,1996,64.88408893346786
13,2,1997,51.71017721295357
13,2,1998,67.56985187530518
13,2,1999,63.370004296302795
13,2,2000,67.10121780633926
13,2,2001,66.7487159371376
13,2,2002,72.7735385298729
13,2,2003,58.48289653658867
13,2,2004,46.12722247838974
13,2,2005,62.33350932598114
13,2,2006,45.069195330142975
13,2,2007,74.4774341583252
13,2,2008,78.75367999076843
13,2,2009,39.990492165088654
13,2,2010,66.89748167991638
13,2,2011,21.812351420521736
13,2,2012,52.189890295267105
13,2,2013,58.643266558647156
13,2,2014,60.01529470086098
13,2,2015,39.311811327934265
13,3,1981,49.85056072473526
13,3,1982,22.116301581263542
13,3,1983,46.73299938440323
13,3,1984,36.06397286057472
13,3,1985,52.07756906747818
13,3,1986,54.68155816197395
13,3,1987,51.00074037909508
13,3,1988,62.51149624586105
13,3,1989,49.30149018764496
13,3,1990,44.69182714819908
13,3,1991,70.09261101484299
13,3,1992,73.61521571874619
13,3,1993,57.020775973796844
13,3,1994,71.58908993005753
13,3,1995,61.00155785679817
13,3,1996,64.04634565114975
13,3,1997,71.42819464206696
13,3,1998,46.08558863401413
13,3,1999,51.84515565633774
13,3,2000,58.56356769800186
13,3,2001,46.21607065200806
13,3,2002,54.24688011407852
13,3,2003,61.35724112391472
13,3,2004,66.36182218790054
13,3,2005,72.52978533506393
13,3,2006,49.49669912457466
13,3,2007,48.41376468539238
13,3,2008,82.84974843263626
13,3,2009,56.1535619199276
13,3,2010,58.591578155756
13,3,2011,96.86486423015594
13,3,2012,33.05398300290108
13,3,2013,57.36008286476135
13,3,2014,52.77441442012787
13,3,2015,77.19671726226807
13,4,1981,96.4755266904831
13,4,1982,79.9197182059288
13,4,1983,86.18896454572678
13,4,1984,65.48190116882324
13,4,1985,38.70772197842598
13,4,1986,81.45111054182053
13,4,1987,71.07050716876984
13,4,1988,51.25544220209122
13,4,1989,70.41434943675995
13,4,1990,67.7168071269989
13,4,1991,70.37784159183502
13,4,1992,58.95134434103966
13,4,1993,53.645528852939606
13,4,1994,49.54085126519203
13,4,1995,71.39555364847183
13,4,1996,48.4803132712841
13,4,1997,78.12441885471344
13,4,1998,86.9525745511055
13,4,1999,83.22366327047348
13,4,2000,31.82252123951912
13,4,2001,61.32262200117111
13,4,2002,45.578788965940475
13,4,2003,61.8731863796711
13,4,2004,55.97774311900139
13,4,2005,47.301724553108215
13,4,2006,57.34334513545036
13,4,2007,94.57717090845108
13,4,2008,37.42051124572754
13,4,2009,65.00823050737381
13,4,2010,45.121707022190094
13,4,2011,62.779441475868225
13,4,2012,46.69293388724327
13,4,2013,52.090298384428024
13,4,2014,39.29726779460907
13,4,2015,49.737170338630676
13,5,1981,48.211392015218735
13,5,1982,50.350259989500046
13,5,1983,44.986311346292496
13,5,1984,68.47452372312546
13,5,1985,54.62099239230156
13,5,1986,51.54551938176155
13,5,1987,74.35522973537445
13,5,1988,57.057980448007584
13,5,1989,41.852619498968124
13,5,1990,78.80979031324387
13,5,1991,59.787604957818985
13,5,1992,66.73452258110046
13,5,1993,57.58696421980858
13,5,1994,59.8100945353508
13,5,1995,63.15905600786209
13,5,1996,46.21512442827225
13,5,1997,39.61804509162903
13,5,1998,47.285664826631546
13,5,1999,44.052720069885254
13,5,2000,48.14997315406799
13,5,2001,38.537874817848206
13,5,2002,39.64566066861153
13,5,2003,67.00602173805237
13,5,2004,51.27527564764023
13,5,2005,65.98374992609024
13,5,2006,59.51041355729103
13,5,2007,39.53060135245323
13,5,2008,60.69326400756836
13,5,2009,48.94835501909256
13,5,2010,75.2580538392067
13,5,2011,61.47543713450432
13,5,2012,52.11358889937401
13,5,2013,79.3195441365242
13,5,2014,59.668272733688354
13,5,2015,33.60065445303917
14,2,1981,42.10779443383217
14,2,1982,62.230829149484634
14,2,1983,72.42263853549957
14,2,1984,51.39535292983055
14,2,1985,92.19931066036224
14,2,1986,44.74209249019623
14,2,1987,64.28110599517822
14,2,1988,44.62055489420891
14,2,1989,46.95531353354454
14,2,1990,60.775984078645706
14,2,1991,68.0205374956131
14,2,1992,62.544263899326324
14,2,1993,60.88566035032272
14,2,1994,54.84611168503761
14,2,1995,53.31921577453613
14,2,1996,63.01290541887283
14,2,1997,61.08175218105316
14,2,1998,64.00789320468903
14,2,1999,99.27557408809662
14,2,2000,39.525751024484634
14,2,2001,87.31262385845184
14,2,2002,38.456764072179794
14,2,2003,96.19954973459244
14,2,2004,64.6849125623703
14,2,2005,51.04596167802811
14,2,2006,61.877839267253876
14,2,2007,59.15961042046547
14,2,2008,51.72888934612274
14,2,2009,67.2946348786354
14,2,2010,91.6585773229599
14,2,2011,39.11770135164261
14,2,2012,37.28330507874489
14,2,2013,40.17510637640953
14,2,2014,71.080781519413
14,2,2015,43.70792210102081
14,3,1981,57.92228877544403
14,3,1982,43.8743531703949
14,3,1983,67.82613694667816
14,3,1984,58.119118213653564
14,3,1985,55.4303377866745
14,3,1986,48.007164150476456
14,3,1987,61.006732285022736
14,3,1988,106.90949112176895
14,3,1989,51.55230313539505
14,3,1990,27.395442128181458
14,3,1991,52.781976759433746
14,3,1992,52.574869245290756
14,3,1993,63.32021951675415
14,3,1994,62.70534545183182
14,3,1995,64.41745907068253
14,3,1996,65.50097465515137
14,3,1997,44.98692229390144
14,3,1998,101.59789770841599
14,3,1999,72.35302031040192
14,3,2000,52.956074476242065
14,3,2001,79.95188236236572
14,3,2002,44.324275106191635
14,3,2003,45.131441205739975
14,3,2004,101.56501084566116
14,3,2005,53.63839119672775
14,3,2006,61.843305826187134
14,3,2007,73.2278898358345
14,3,2008,42.232755571603775
14,3,2009,46.08641192317009
14,3,2010,44.234972447156906
14,3,2011,48.15365374088287
14,3,2012,32.40462765097618
14,3,2013,51.600243896245956
14,3,2014,50.10063573718071
14,3,2015,36.825697869062424
14,4,1981,47.844793647527695
14,4,1982,54.14623022079468
14,4,1983,60.77570840716362
14,4,1984,62.0209239423275
14,4,1985,45.69059982895851
14,4,1986,40.5057817697525
14,4,1987,68.83548945188522
14,4,1988,47.13118076324463
14,4,1989,61.210062354803085
14,4,1990,58.82749706506729
14,4,1991,43.63461583852768
14,4,1992,49.1596944630146
14,4,1993,73.01773875951767
14,4,1994,72.51018285751343
14,4,1995,74.4033083319664
14,4,1996,59.508293867111206
14,4,1997,33.92979875206947
14,4,1998,56.30958080291748
14,4,1999,51.13888531923294
14,4,2000,82.4265107512474
14,4,2001,41.60027205944061
14,4,2002,54.94183674454689
14,4,2003,58.51209908723831
14,4,2004,51.11828073859215
14,4,2005,95.1903983950615
14,4,2006,57.5716532766819
14,4,2007,93.0444672703743
14,4,2008,63.108839094638824
14,4,2009,44.796962291002274
14,4,2010,40.217217057943344
14,4,2011,87.69072592258453
14,4,2012,51.430512219667435
14,4,2013,52.91496589779854
14,4,2014,59.29237604141235
14,4,2015,48.087961971759796
14,5,1981,70.19694894552231
14,5,1982,40.380652993917465
14,5,1983,51.69252306222916
14,5,1984,69.55674290657043
14,5,1985,47.94083535671234
14,5,1986,46.320199966430664
14,5,1987,53.450413048267365
14,5,1988,49.10001903772354
14,5,1989,49.16329309344292
14,5,1990,38.22075203061104
14,5,1991,39.1584113240242
14,5,1992,46.5654656291008
14,5,1993,89.36390280723572
14,5,1994,54.60293963551521
14,5,1995,58.61010402441025
14,5,1996,76.20953768491745
14,5,1997,51.046114414930344
14,5,1998,59.69104543328285
14,5,1999,71.4963898062706
14,5,2000,45.77574133872986
14,5,2001,43.37068647146225
14,5,2002,54.428230971097946
14,5,2003,69.88552957773209
14,5,2004,32.56472945213318
14,5,2005,71.98264449834824
14,5,2006,59.47618559002876
14,5,2007,53.8468100130558
14,5,2008,46.176329255104065
14,5,2009,85.95186471939087
14,5,2010,50.764210522174835
14,5,2011,46.67064547538757
14,5,2012,101.90436989068985
14,5,2013,69.09198313951492
14,5,2014,64.01461362838745
14,5,2015,51.36243999004364
15,2,1981,60.71171537041664
15,2,1982,30.107880011200905
15,2,1983,57.475920766592026
15,2,1984,59.7241036593914
15,2,1985,29.445402324199677
15,2,1986,42.84823313355446
15,2,1987,76.5465497970581
15,2,1988,62.44819983839989
15,2,1989,55.47931790351868
15,2,1990,33.097706735134125
15,2,1991,54.232146590948105
15,2,1992,59.51107665896416
15,2,1993,36.03487089276314
15,2,1994,48.325490206480026
15,2,1995,43.76102611422539
15,2,1996,84.19463783502579
15,2,1997,66.52157008647919
15,2,1998,81.26275986433029
15,2,1999,63.65042179822922
15,2,2000,30.611654743552208
15,2,2001,79.6276107430458
15,2,2002,59.03016775846481
15,2,2003,55.87701499462128
15,2,2004,54.63874340057373
15,2,2005,71.62897288799286
15,2,2006,65.52815437316895
15,2,2007,38.12972083687782
15,2,2008,44.10606622695923
15,2,2009,41.494399309158325
15,2,2010,47.74808511137962
15,2,2011,45.36062851548195
15,2,2012,89.85599875450134
15,2,2013,50.24639889597893
15,2,2014,32.932549715042114
15,2,2015,56.7169226706028
15,3,1981,42.4160435795784
15,3,1982,46.494755893945694
15,3,1983,55.51715940237045
15,3,1984,57.37608298659325
15,3,1985,53.99889126420021
15,3,1986,54.49715256690979
15,3,1987,72.3499059677124
15,3,1988,56.4751923084259
15,3,1989,56.37258663773537
15,3,1990,65.62145054340363
15,3,1991,56.65724724531174
15,3,1992,44.01015490293503
15,3,1993,50.96619948744774
15,3,1994,58.356333523988724
15,3,1995,71.92037254571915
15,3,1996,87.58877962827682
15,3,1997,79.90437746047974
15,3,1998,55.55501580238342
15,3,1999,69.99124586582184
15,3,2000,102.48730331659317
15,3,2001,66.12911075353622
15,3,2002,51.16024240851402
15,3,2003,44.44797337055206
15,3,2004,58.367788791656494
15,3,2005,107.60662704706192
15,3,2006,65.39991497993469
15,3,2007,56.474436074495316
15,3,2008,71.65533304214478
15,3,2009,79.24751937389374
15,3,2010,58.682579547166824
15,3,2011,59.50675532221794
15,3,2012,53.179189562797546
15,3,2013,68.58290731906891
15,3,2014,55.126287043094635
15,3,2015,72.09259271621704
15,4,1981,56.565288454294205
15,4,1982,47.05633595585823
15,4,1983,43.64122077822685
15,4,1984,65.20716845989227
15,4,1985,35.81330180168152
15,4,1986,49.434468150138855
15,4,1987,73.96140694618225
15,4,1988,64.34021145105362
15,4,1989,67.92376935482025
15,4,1990,65.3635784983635
15,4,1991,39.1869843006134
15,4,1992,49.411848187446594
15,4,1993,46.9835065305233
15,4,1994,52.09637060761452
15,4,1995,59.36111509799957
15,4,1996,68.97138804197311
15,4,1997,44.18202117085457
15,4,1998,81.35832846164703
15,4,1999,38.35950791835785
15,4,2000,56.43922463059425
15,4,2001,46.06526345014572
15,4,2002,90.35337716341019
15,4,2003,63.11102956533432
15,4,2004,34.838415682315826
15,4,2005,61.15538626909256
15,4,2006,115.03929644823074
15,4,2007,61.974480748176575
15,4,2008,43.69140788912773
15,4,2009,60.83395332098007
15,4,2010,68.17544996738434
15,4,2011,54.13823574781418
15,4,2012,119.4918304681778
15,4,2013,34.637343138456345
15,4,2014,70.67130506038666
15,4,2015,46.076513826847076
15,5,1981,71.587473154068
15,5,1982,33.83642062544823
15,5,1983,52.355214953422546
15,5,1984,68.61472874879837
15,5,1985,45.23952305316925
15,5,1986,69.33194398880005
15,5,1987,49.927886575460434
15,5,1988,83.50341767072678
15,5,1989,54.74502220749855
15,5,1990,54.22408878803253
15,5,1991,56.08530715107918
15,5,1992,40.351901203393936
15,5,1993,18.582645803689957
15,5,1994,77.94177532196045
15,5,1995,64.44015353918076
15,5,1996,41.71763360500336
15,5,1997,82.80790597200394
15,5,1998,63.22093307971954
15,5,1999,59.64738875627518
15,5,2000,40.750857442617416
15,5,2001,52.06304416060448
15,5,2002,65.28589874505997
15,5,2003,36.283448338508606
15,5,2004,70.21346688270569
15,5,2005,56.53964355587959
15,5,2006,60.8024075627327
15,5,2007,70.48871368169785
15,5,2008,50.33743008971214
15,5,2009,74.76498186588287
15,5,2010,61.408236622810364
15,5,2011,57.87939578294754
15,5,2012,44.72409188747406
15,5,2013,73.01343977451324
15,5,2014,77.38559693098068
15,5,2015,57.61982500553131
16,2,1981,91.07298403978348
16,2,1982,96.89252078533173
16,2,1983,57.8533411026001
16,2,1984,60.47224625945091
16,2,1985,70.0606182217598
16,2,1986,36.479659378528595
16,2,1987,78.60206067562103
16,2,1988,35.05277633666992
16,2,1989,83.66668224334717
16,2,1990,56.21996894478798
16,2,1991,76.56262814998627
16,2,1992,33.279649913311005
16,2,1993,49.366578459739685
16,2,1994,81.62063360214233
16,2,1995,71.55390828847885
16,2,1996,51.00996419787407
16,2,1997,64.7994875907898
16,2,1998,34.91793945431709
16,2,1999,66.7966678738594
16,2,2000,44.97578367590904
16,2,2001,40.39737209677696
16,2,2002,44.94499787688255
16,2,2003,81.77679777145386
16,2,2004,59.77423116564751
16,2,2005,51.93770304322243
16,2,2006,47.61612415313721
16,2,2007,50.34252628684044
16,2,2008,54.68103289604187
16,2,2009,40.79447686672211
16,2,2010,92.37077087163925
16,2,2011,36.15865856409073
16,2,2012,54.48012053966522
16,2,2013,57.45889991521835
16,2,2014,63.23998421430588
16,2,2015,27.796639129519463
16,3,1981,47.39735648036003
16,3,1982,88.8184905052185
16,3,1983,64.95509296655655
16,3,1984,99.10275042057037
16,3,1985,56.56209588050842
16,3,1986,59.12773683667183
16,3,1987,31.574439257383347
16,3,1988,54.362647235393524
16,3,1989,47.83494770526886
16,3,1990,36.42873838543892
16,3,1991,80.74496686458588
16,3,1992,52.8070367872715
16,3,1993,39.2112173140049
16,3,1994,41.959796100854874
16,3,1995,45.35587131977081
16,3,1996,64.2840638756752
16,3,1997,47.072768211364746
16,3,1998,49.66878518462181
16,3,1999,38.00259158015251
16,3,2000,53.48784476518631
16,3,2001,70.68125158548355
16,3,2002,50.73853209614754
16,3,2003,99.73534941673279
16,3,2004,44.58038508892059
16,3,2005,63.796818256378174
16,3,2006,93.4445783495903
16,3,2007,68.21563094854355
16,3,2008,71.41189277172089
16,3,2009,49.9676875770092
16,3,2010,72.03668355941772
16,3,2011,49.307215958833694
16,3,2012,70.27099281549454
16,3,2013,62.531985342502594
16,3,2014,44.975508004426956
16,3,2015,58.20613354444504
16,4,1981,70.55318355560303
16,4,1982,100.89216381311417
16,4,1983,38.66349160671234
16,4,1984,80.75495809316635
16,4,1985,42.546555399894714
16,4,1986,75.21355897188187
16,4,1987,90.48078954219818
16,4,1988,82.70664513111115
16,4,1989,45.16380652785301
16,4,1990,103.57470065355301
16,4,1991,83.8150903582573
16,4,1992,77.18212902545929
16,4,1993,76.87468826770782
16,4,1994,61.961643397808075
16,4,1995,46.06478288769722
16,4,1996,60.18006056547165
16,4,1997,55.10013550519943
16,4,1998,50.61653628945351
16,4,1999,72.56491482257843
16,4,2000,52.603088319301605
16,4,2001,81.53849840164185
16,4,2002,49.54558610916138
16,4,2003,36.70591861009598
16,4,2004,56.67716637253761
16,4,2005,43.836869299411774
16,4,2006,76.26321911811829
16,4,2007,60.722388327121735
16,4,2008,58.75900015234947
16,4,2009,60.857612639665604
16,4,2010,53.95791679620743
16,4,2011,63.45250457525253
16,4,2012,50.87028443813324
16,4,2013,47.847021371126175
16,4,2014,47.66178876161575
16,4,2015,72.51907885074615
16,5,1981,71.22527807950974
16,5,1982,44.60049793124199
16,5,1983,84.89768207073212
16,5,1984,35.20148992538452
16,5,1985,48.77571016550064
16,5,1986,63.00429254770279
16,5,1987,40.612392127513885
16,5,1988,88.74779939651489
16,5,1989,41.076816618442535
16,5,1990,55.6475892663002
16,5,1991,62.780022621154785
16,5,1992,43.38718578219414
16,5,1993,72.97825813293457
16,5,1994,40.957845747470856
16,5,1995,59.240520000457764
16,5,1996,55.274419486522675
16,5,1997,36.90462186932564
16,5,1998,90.7030999660492
16,5,1999,82.93260633945465
16,5,2000,58.716632425785065
16,5,2001,76.82356238365173
16,5,2002,35.130977630615234
16,5,2003,33.552177250385284
16,5,2004,79.24070209264755
16,5,2005,72.94850051403046
16,5,2006,33.466704189777374
16,5,2007,57.96888843178749
16,5,2008,55.40994182229042
16,5,2009,55.15522509813309
16,5,2010,84.14371311664581
16,5,2011,45.65814509987831
16,5,2012,73.39069247245789
16,5,2013,74.54793900251389
16,5,2014,45.489028096199036
16,5,2015,67.54561513662338
17,2,1981,49.78583753108978
17,2,1982,58.24783071875572
17,2,1983,49.39066991209984
17,2,1984,46.44385725259781
17,2,1985,45.72188854217529
17,2,1986,45.949436724185944
17,2,1987,63.71254473924637
17,2,1988,62.35041841864586
17,2,1989,49.07583445310593
17,2,1990,49.36973750591278
17,2,1991,102.95392572879791
17,2,1992,53.61953750252724
17,2,1993,84.1122642159462
17,2,1994,49.230869859457016
17,2,1995,64.08780068159103
17,2,1996,54.080188274383545
17,2,1997,73.59200716018677
17,2,1998,44.14147511124611
17,2,1999,77.74490118026733
17,2,2000,40.865134447813034
17,2,2001,44.2836694419384
17,2,2002,76.79922133684158
17,2,2003,73.3843669295311
17,2,2004,46.97928950190544
17,2,2005,43.31217706203461
17,2,2006,60.51614508032799
17,2,2007,52.3148737847805
17,2,2008,57.32098966836929
17,2,2009,41.22399538755417
17,2,2010,54.20055240392685
17,2,2011,30.51936812698841
17,2,2012,63.545554876327515
17,2,2013,64.34355676174164
17,2,2014,82.33530819416046
17,2,2015,59.57149341702461
17,3,1981,40.35859555006027
17,3,1982,73.04608076810837
17,3,1983,44.64707151055336
17,3,1984,54.443299770355225
17,3,1985,21.10222727060318
17,3,1986,77.38988846540451
17,3,1987,48.96755889058113
17,3,1988,58.81147459149361
17,3,1989,61.387207359075546
17,3,1990,88.19165825843811
17,3,1991,62.928855419158936
17,3,1992,67.36741214990616
17,3,1993,41.0953164100647
17,3,1994,41.672561317682266
17,3,1995,61.83547154068947
17,3,1996,57.35274776816368
17,3,1997,63.07356804609299
17,3,1998,61.83341145515442
17,3,1999,88.10122311115265
17,3,2000,53.89131233096123
17,3,2001,61.969876289367676
17,3,2002,46.86775058507919
17,3,2003,63.381507992744446
17,3,2004,55.59669807553291
17,3,2005,45.23489251732826
17,3,2006,46.974048018455505
17,3,2007,74.9475359916687
17,3,2008,52.271369844675064
17,3,2009,63.85697424411774
17,3,2010,54.25859987735748
17,3,2011,43.617650866508484
17,3,2012,34.24040973186493
17,3,2013,69.83186304569244
17,3,2014,55.31255155801773
17,3,2015,59.48679894208908
17,4,1981,86.5812674164772
17,4,1982,60.58783084154129
17,4,1983,75.2662941813469
17,4,1984,52.1879680454731
17,4,1985,87.59946376085281
17,4,1986,88.77141028642654
17,4,1987,60.05287542939186
17,4,1988,60.2034367620945
17,4,1989,48.8397590816021
17,4,1990,50.46571418642998
17,4,1991,44.33054476976395
17,4,1992,47.78660088777542
17,4,1993,77.09502428770065
17,4,1994,54.3624721467495
17,4,1995,51.42739787697792
17,4,1996,46.9147227704525
17,4,1997,63.72319906949997
17,4,1998,59.3428909778595
17,4,1999,39.30487856268883
17,4,2000,104.6520546078682
17,4,2001,46.56171798706055
17,4,2002,69.28209960460663
17,4,2003,47.67032712697983
17,4,2004,47.183312475681305
17,4,2005,45.15311121940613
17,4,2006,71.50306552648544
17,4,2007,67.45784729719162
17,4,2008,73.13185930252075
17,4,2009,64.76792693138123
17,4,2010,52.31991782784462
17,4,2011,69.12921369075775
17,4,2012,28.169430792331696
17,4,2013,57.93880298733711
17,4,2014,57.41370469331741
17,4,2015,60.90407818555832
17,5,1981,68.86337697505951
17,5,1982,28.07595767080784
17,5,1983,82.45840668678284
17,5,1984,47.67490550875664
17,5,1985,56.818027049303055
17,5,1986,70.82368433475494
17,5,1987,42.72013530135155
17,5,1988,69.65719163417816
17,5,1989,74.06581193208694
17,5,1990,48.44075068831444
17,5,1991,36.006610840559006
17,5,1992,52.125416696071625
17,5,1993,46.10875993967056
17,5,1994,67.4775019288063
17,5,1995,45.82766816020012
17,5,1996,38.07408735156059
17,5,1997,97.26224094629288
17,5,1998,66.20209664106369
17,5,1999,57.518307119607925
17,5,2000,53.72291058301926
17,5,2001,80.5729553103447
17,5,2002,54.13418635725975
17,5,2003,39.67597708106041
17,5,2004,56.9978803396225
17,5,2005,47.617796808481216
17,5,2006,78.8288563489914
17,5,2007,26.29086934030056
17,5,2008,60.81414222717285
17,5,2009,73.7338736653328
17,5,2010,81.15310221910477
17,5,2011,50.65900459885597
17,5,2012,55.62581494450569
17,5,2013,55.943455547094345
17,5,2014,75.53210109472275
17,5,2015,57.556282728910446
18,2,1981,67.650705575943
18,2,1982,38.853030651807785
18,2,1983,81.87650144100189
18,2,1984,55.74960634112358
18,2,1985,47.723039984703064
18,2,1986,74.28570091724396
18,2,1987,50.78526213765144
18,2,1988,36.401666700839996
